0.060785	0.1
0.082481	0.1
0.104579	0.1
0.126628	0.1
0.148175	0.1
0.16878	0.1
0.188019	0.1
0.205496	0.1
0.220849	0.1
0.23376	0.1
0.24396	0.1
0.251236	0.1
0.255433	0.1
0.256458	0.1
0.254285	0.1
0.248951	0.1
0.240559	0.1
0.229276	0.1
0.215327	0.1
0.198991	0.1
0.180597	0.1
0.160518	0.1
0.139157	0.1
0.116952	0.1
0.094352	0.1
0.071817	0.1
0.049814	0.1
0.028794	0.1
0.009188	0.1
-0.008594	0.1
-0.024191	0.1
-0.037276	0.1
-0.047578	0.1
-0.054883	0.1
-0.059035	0.1
-0.05994	0.1
-0.057576	0.1
-0.051984	0.1
-0.043271	0.1
-0.031609	0.1
-0.017233	0.1
-0.000431	0.1
0.018458	0.1
0.039052	0.1
0.060934	0.1
0.083659	0.1
0.106763	0.1
0.129775	0.1
0.152224	0.1
0.173649	0.1
0.19361	0.1
0.211693	0.1
0.227526	0.1
0.240782	0.1
0.251184	0.1
0.258513	0.1
0.262614	0.1
0.263397	0.1
0.260838	0.1
0.254984	0.1
0.245948	0.1
0.233907	0.1
0.219104	0.1
0.201834	0.1
0.182447	0.1
0.161336	0.1
0.138931	0.1
0.115686	0.1
0.092073	0.1
0.068575	0.1
0.045674	0.1
0.023838	0.1
0.003519	0.1
-0.014864	0.1
-0.030935	0.1
-0.044358	0.1
-0.054855	0.1
-0.062205	0.1
-0.066252	0.1
-0.066905	0.1
-0.064146	0.1
-0.058023	0.1
-0.048657	0.1
-0.036232	0.1
-0.020995	0.1
-0.003253	0.1
0.016637	0.1
0.038272	0.1
0.061213	0.1
0.084994	0.1
0.109128	0.1
0.133121	0.1
0.156481	0.1
0.178733	0.1
0.199419	0.1
0.218112	0.1
0.234426	0.1
0.248022	0.1
0.258617	0.1
0.265989	0.1
0.269979	0.1
0.2705	0.1
0.267534	0.1
0.261134	0.1
0.251426	0.1
0.2386	0.1
0.222913	0.1
0.20468	0.1
0.184269	0.1
0.162094	0.1
0.138605	0.1
0.114282	0.1
0.089621	0.1
0.065122	0.1
0.041289	0.1
0.018609	0.1
-0.00245	0.1
-0.021456	0.1
-0.038015	0.1
-0.051781	0.1
-0.062468	0.1
-0.069853	0.1
-0.073778	0.1
-0.074155	0.1
-0.070971	0.1
-0.064282	0.1
-0.054219	0.1
-0.040981	0.1
-0.024833	0.1
-0.006099	0.1
0.014843	0.1
0.037565	0.1
0.061609	0.1
0.086486	0.1
0.111686	0.1
0.136695	0.1
0.161003	0.1
0.184111	0.1
0.205545	0.1
0.224862	0.1
0.241663	0.1
0.2556	0.1
0.266381	0.1
0.273779	0.1
0.277638	0.1
0.27787	0.1
0.274464	0.1
0.267482	0.1
0.25706	0.1
0.243404	0.1
0.226787	0.1
0.207543	0.1
0.186062	0.1
0.162777	0.1
0.138161	0.1
0.112716	0.1
0.08696	0.1
0.06142	0.1
0.036618	0.1
0.013063	0.1
-0.008759	0.1
-0.028397	0.1
-0.045446	0.1
-0.059554	0.1
-0.070425	0.1
-0.077829	0.1
-0.081611	0.1
-0.081684	0.1
-0.078041	0.1
-0.070748	0.1
-0.059947	0.1
-0.045855	0.1
-0.028751	0.1
-0.008976	0.1
0.013068	0.1
0.036934	0.1
0.062143	0.1
0.088177	0.1
0.114504	0.1
0.140585	0.1
0.165889	0.1
0.189896	0.1
0.212109	0.1
0.232071	0.1
0.24937	0.1
0.263648	0.1
0.274606	0.1
0.282014	0.1
0.285714	0.1
0.285621	0.1
0.281731	0.1
0.274115	0.1
0.262922	0.1
0.248374	0.1
0.23076	0.1
0.210434	0.1
0.187808	0.1
0.163341	0.1
0.13753	0.1
0.110899	0.1
0.083993	0.1
0.057361	0.1
0.031547	0.1
0.007083	0.1
-0.015528	0.1
-0.035822	0.1
-0.053376	0.1
-0.067829	0.1
-0.078876	0.1
-0.086285	0.1
-0.089897	0.1
-0.089632	0.1
-0.085486	0.1
-0.077538	0.1
-0.065942	0.1
-0.050927	0.1
-0.032796	0.1
-0.011912	0.1
0.011304	0.1
0.036378	0.1
0.0628	0.1
0.090044	0.1
0.117564	0.1
0.144782	0.1
0.171136	0.1
0.196089	0.1
0.219126	0.1
0.239772	0.1
0.2576	0.1
0.272239	0.1
0.283384	0.1
0.290799	0.1
0.294326	0.1
0.293884	0.1
0.289475	0.1
0.281181	0.1
0.269166	0.1
0.253667	0.1
0.234993	0.1
0.21352	0.1
0.189682	0.1
0.163965	0.1
0.13689	0.1
0.109006	0.1
0.080883	0.1
0.053095	0.1
0.026218	0.1
0.000795	0.1
-0.022653	0.1
-0.043639	0.1
-0.061729	0.1
-0.076546	0.1
-0.087781	0.1
-0.095197	0.1
-0.098635	0.1
-0.098016	0.1
-0.093345	0.1
-0.08471	0.1
-0.072277	0.1
-0.056294	0.1
-0.037083	0.1
-0.015029	0.1
0.009421	0.1
0.035774	0.1
0.063492	0.1
0.092013	0.1
0.120754	0.1
0.149127	0.1
0.176551	0.1
0.202462	0.1
0.226325	0.1
0.247647	0.1
0.265989	0.1
0.280973	0.1
0.292284	0.1
0.299685	0.1
0.303015	0.1
0.302199	0.1
0.297244	0.1
0.288244	0.1
0.275373	0.1
0.258892	0.1
0.239131	0.1
0.216484	0.1
0.191411	0.1
0.164421	0.1
0.13606	0.1
0.106906	0.1
0.077551	0.1
0.048597	0.1
0.020638	0.1
-0.005754	0.1
-0.030035	0.1
-0.051704	0.1
-0.070313	0.1
-0.085475	0.1
-0.096872	0.1
-0.104265	0.1
-0.107494	0.1
-0.106484	0.1
-0.101248	0.1
-0.091884	0.1
-0.078577	0.1
-0.061589	0.1
-0.041263	0.1
-0.018005	0.1
0.007712	0.1
0.035369	0.1
0.064403	0.1
0.094223	0.1
0.124221	0.1
0.153783	0.1
0.182303	0.1
0.209196	0.1
0.233908	0.1
0.255931	0.1
0.274807	0.1
0.290145	0.1
0.301624	0.1
0.309001	0.1
0.312116	0.1
0.310899	0.1
0.305365	0.1
0.295617	0.1
0.281848	0.1
0.264332	0.1
0.243423	0.1
0.219538	0.1
0.193161	0.1
0.164821	0.1
0.135096	0.1
0.104598	0.1
0.073948	0.1
0.043769	0.1
0.014682	0.1
-0.012718	0.1
-0.037867	0.1
-0.060245	0.1
-0.07939	0.1
-0.094903	0.1
-0.106459	0.1
-0.113813	0.1
-0.116807	0.1
-0.115371	0.1
-0.109527	0.1
-0.099386	0.1
-0.085149	0.1
-0.067094	0.1
-0.045586	0.1
-0.021057	0.1
0.005999	0.1
0.035028	0.1
0.065441	0.1
0.096622	0.1
0.127935	0.1
0.158738	0.1
0.188401	0.1
0.216315	0.1
0.241904	0.1
0.264642	0.1
0.284056	0.1
0.299744	0.1
0.311377	0.1
0.318709	0.1
0.321581	0.1
0.319926	0.1
0.313768	0.1
0.303226	0.1
0.288505	0.1
0.269898	0.1
0.247778	0.1
0.222586	0.1
0.197707	0.1
0.165083	0.1
0.133946	0.1
0.102056	0.1
0.070064	0.1
0.038623	0.1
0.008376	0.1
-0.020057	0.1
-0.04609	0.1
-0.069187	0.1
-0.088869	0.1
-0.104732	0.1
-0.11644	0.1
-0.123744	0.1
-0.126485	0.1
-0.124598	0.1
-0.118113	0.1
-0.107153	0.1
-0.091934	0.1
-0.072758	0.1
-0.05001	0.1
-0.024148	0.1
0.004302	0.1
0.034763	0.1
0.06662	0.1
0.099223	0.1
0.131907	0.1
0.164003	0.1
0.194853	0.1
0.223824	0.1
0.25032	0.1
0.271597	0.1
0.291956	0.1
0.308467	0.1
0.319739	0.1
0.328028	0.1
0.331531	0.1
0.331211	0.1
0.323996	0.1
0.307537	0.1
0.290585	0.1
0.260277	0.1
0.223357	0.1
0.174912	0.1
0.128896	0.1
0.081419	0.1
0.034374	0.1
-0.010358	0.1
-0.053658	0.1
-0.071649	0.1
-0.090138	0.1
-0.108013	0.1
-0.123883	0.1
-0.135237	0.1
-0.141386	0.1
-0.143549	0.1
-0.141245	0.1
-0.133992	0.1
-0.123348	0.1
-0.105285	0.1
-0.079722	0.1
-0.051522	0.1
-0.016384	0.1
0.012363	0.1
0.046109	0.1
0.077547	0.1
0.10944	0.1
0.141289	0.1
0.162214	0.1
0.186059	0.1
0.199322	0.1
0.231023	0.1
0.254541	0.1
0.276083	0.1
0.301959	0.1
0.315896	0.1
0.324541	0.1
0.333405	0.1
0.341581	0.1
0.346671	0.1
0.349948	0.1
0.351319	0.1
0.350076	0.1
0.347555	0.1
0.3419	0.1
0.335116	0.1
0.326597	0.1
0.314544	0.1
0.295885	0.1
0.276536	0.1
0.234065	0.1
0.185107	0.1
0.149949	0.1
0.11734	0.1
0.080712	0.1
0.047993	0.1
0.016044	0.1
-0.017907	0.1
-0.046484	0.1
-0.075452	0.1
-0.100898	0.1
-0.122285	0.1
-0.137699	0.1
-0.152141	0.1
-0.158164	0.1
-0.159331	0.1
-0.157391	0.1
-0.149573	0.1
-0.138156	0.1
-0.122772	0.1
-0.10596	0.1
-0.096522	0.1
-0.078471	0.1
-0.05262	0.1
-0.033931	0.1
-0.014247	0.1
0.013299	0.1
0.038376	0.1
0.060396	0.1
0.086468	0.1
0.101453	0.1
0.131377	0.1
0.149909	0.1
0.171811	0.1
0.200195	0.1
0.230587	0.1
0.261901	0.1
0.284657	0.1
0.307407	0.1
0.33928	0.1
0.355171	0.1
0.363975	0.1
0.36405	0.1
0.357295	0.1
0.330725	0.1
0.311979	0.1
0.292327	0.1
0.267181	0.1
0.248831	0.1
0.229377	0.1
0.205482	0.1
0.184142	0.1
0.162172	0.1
0.1435	0.1
0.124591	0.1
0.101719	0.1
0.078819	0.1
0.048517	0.1
0.018851	0.1
-0.023642	0.1
-0.06269	0.1
-0.088986	0.1
-0.107332	0.1
-0.135854	0.1
-0.149483	0.1
-0.157579	0.1
-0.163781	0.1
-0.168045	0.1
-0.170338	0.1
-0.170499	0.1
-0.167363	0.1
-0.156106	0.1
-0.140914	0.1
-0.120756	0.1
-0.098699	0.1
-0.070283	0.1
-0.031525	0.1
0.007576	0.1
0.041395	0.1
0.076278	0.1
0.107722	0.1
0.150788	0.1
0.185236	0.1
0.218337	0.1
0.242786	0.1
0.262626	0.1
0.281276	0.1
0.309361	0.1
0.341559	0.1
0.349115	0.1
0.358924	0.1
0.364411	0.1
0.371016	0.1
0.375628	0.1
0.378805	0.1
0.372054	0.1
0.343562	0.1
0.31898	0.1
0.232357	0.1
0.186836	0.1
0.1262	0.1
0.076341	0.1
0.018845	0.1
-0.064882	0.1
-0.101698	0.1
-0.130939	0.1
-0.165972	0.1
-0.193049	0.1
-0.199086	0.1
-0.199277	0.1
-0.196109	0.1
-0.187907	0.1
-0.187907	0.1
-0.184101	0.1
-0.179768	0.1
-0.179768	0.1
-0.143122	0.1
-0.118397	0.1
-0.118397	0.1
-0.065521	0.1
-0.023721	0.1
0.021332	0.1
0.021332	0.1
0.068583	0.1
0.103625	0.1
0.1168	0.1
0.182021	0.1
0.194782	0.1
0.255802	0.1
0.289433	0.1
0.289433	0.1
0.33559	0.1
0.360592	0.1
0.379293	0.1
0.379293	0.1
0.394395	0.1
0.413749	0.1
0.413749	0.1
0.41644	0.1
0.40886	0.1
0.40886	0.1
0.400327	0.1
0.380839	0.1
0.35162	0.1
0.311474	0.1
0.267613	0.1
0.235399	0.1
0.188018	0.1
0.133606	0.1
0.054566	0.1
-0.022542	0.1
-0.093152	0.1
-0.153041	0.1
-0.198597	0.1
-0.228073	0.1
-0.236358	0.1
-0.228229	0.1
-0.216043	0.1
-0.196335	0.1
-0.189209	0.1
-0.167613	0.1
-0.152286	0.1
-0.125076	0.1
-0.098815	0.1
-0.06635	0.1
-0.04491	0.1
-0.027217	0.1
-0.004521	0.1
0.023418	0.1
0.047143	0.1
0.075966	0.1
0.095299	0.1
0.114647	0.1
0.133946	0.1
0.153133	0.1
0.172144	0.1
0.190919	0.1
0.209396	0.1
